01/06/17,1534,Iniciante,1
01/06/17,1435,Iniciante,1
01/06/17,1435,Iniciante,1
02/06/17,1585,Ad-Hoc,1
02/06/17,1866,Iniciante,1
02/06/17,1921,Iniciante,1
02/06/17,2061,Iniciante,1
02/06/17,1983,Iniciante,1
02/06/17,1933,Iniciante,1
02/06/17,2003,Iniciante,1
02/06/17,2187,Ad-Hoc,5
02/06/17,1959,Iniciante,1
02/06/17,1924,Iniciante,1
02/06/17,1961,Iniciante,1
02/06/17,1962,Iniciante,1
02/06/17,1963,Iniciante,1
02/06/17,1985,Iniciante,1
02/06/17,1555,Matemática,1
02/06/17,1984,Iniciante,1
02/06/17,2152,Iniciante,1
02/06/17,1930,Iniciante,1
02/06/17,1914,Iniciante,1
02/06/17,1864,Iniciante,1
02/06/17,1585,Ad-Hoc,1
03/06/17,1848,Iniciante,1
03/06/17,2028,Iniciante,1
03/06/17,2029,Iniciante,1
03/06/17,1929,Iniciante,1
03/06/17,1554,Matemática,3
03/06/17,1847,Iniciante,1
03/06/17,1578,Ad-Hoc,1
04/06/17,2167,Iniciante,1
04/06/17,1542,Ad-Hoc,1
04/06/17,2310,Iniciante,1
04/06/17,2031,Iniciante,1
04/06/17,2176,Iniciante,1
04/06/17,2160,Iniciante,1
04/06/17,2147,Iniciante,1
04/06/17,2234,Iniciante,1
04/06/17,2176,Iniciante,1
04/06/17,2143,Iniciante,1
04/06/17,2140,Iniciante,1
04/06/17,2147,Iniciante,1
04/06/17,2165,Iniciante,1
04/06/17,2143,Iniciante,1
04/06/17,2159,Iniciante,1
04/06/17,2168,Iniciante,1
04/06/17,2163,Iniciante,1
04/06/17,2159,Iniciante,1
04/06/17,2160,Iniciante,1
04/06/17,2164,Iniciante,1
04/06/17,2163,Iniciante,1
04/06/17,2221,Iniciante,1
04/06/17,2234,Iniciante,1
04/06/17,2164,Iniciante,1
04/06/17,2165,Iniciante,1
05/06/17,1553,Ad-Hoc,2
05/06/17,2454,Ad-Hoc,1
05/06/17,2454,Ad-Hoc,1
05/06/17,1980,Ad-Hoc,1
05/06/17,1103,Ad-Hoc,1
05/06/17,1387,Ad-Hoc,1
05/06/17,1547,Ad-Hoc,1
05/06/17,1087,Ad-Hoc,1
05/06/17,1794,Ad-Hoc,1
05/06/17,1943,Ad-Hoc,1
05/06/17,1618,Ad-Hoc,1
05/06/17,1397,Ad-Hoc,1
05/06/17,1329,Ad-Hoc,1
05/06/17,1546,Ad-Hoc,1
06/06/17,1551,Strings,3
06/06/17,1192,Ad-Hoc,2
06/06/17,1827,Iniciante,1
06/06/17,1548,Estruturas e Bibliotecas,2
06/06/17,1987,Ad-Hoc,1
06/06/17,1478,Iniciante,1
07/06/17,2547,Iniciante,1
07/06/17,2547,Iniciante,1
07/06/17,2534,Iniciante,1
07/06/17,2544,Iniciante,1
09/06/17,1973,Iniciante,1
13/06/17,1580,Matemática,2
13/06/17,2520,Iniciante,1
13/06/17,2540,Iniciante,1
13/06/17,2582,Iniciante,1
